Latitude,Longitude,Price_INR,Locality,SuperBuiltUpArea_sqft
12.875469,77.518127,25590000,Hebbal,2341
18.594583,73.815369,13520000,Viman Nagar,1654
13.001684,77.739551,11380000,Marathahalli,1158
18.605428,73.923551,12060000,Viman Nagar,1541
22.454169,88.415937,11980000,Rajarhat,1715
12.982279,77.544777,27920000,Banashankari,3243
17.356924,78.337363,22010000,Kukatpally,2534
22.90857,72.43901,8280000,Prahlad Nagar,1712
22.470067,88.388056,13020000,Behala,1688
23.098612,72.510035,6750000,Bopal,1116
22.486342,88.440216,12100000,Jadavpur,1366
13.162307,80.303555,21790000,Adyar,2328
13.196918,80.223059,17040000,Velachery,1909
18.496446,73.767582,64400000,Baner,4628
12.956442,80.332647,36970000,OMR,3695
19.293587,72.898075,6600000,Goregaon East,526
23.004662,72.526644,19000000,Thaltej,3470
18.485376,73.855634,5690000,Viman Nagar,740
17.32364,78.585084,12660000,Manikonda,1755
19.120261,72.933398,49050000,Navi Mumbai-Kharghar,2790
23.13506,72.612296,7620000,Maninagar,1566
18.51025,73.874563,9710000,Hinjawadi,1116
18.537099,73.884401,13660000,Kharadi,1602
28.7514,77.411444,14280000,Noida-Sector 76,1469
12.900149,80.211026,15410000,Porur,1437
13.035034,80.195512,16250000,OMR,1769
12.939164,77.453197,34430000,Banashankari,2696
19.247073,72.778255,59410000,Goregaon East,3483
13.083772,80.168332,12630000,Adyar,1858
19.267171,72.759382,28010000,Vile Parle,1690
13.139617,77.750464,24330000,Whitefield,2125
19.170084,72.92036,24610000,Goregaon East,1652
12.924891,80.348148,6300000,Velachery,661
12.927263,80.319129,20780000,T Nagar,1921
22.901954,72.659525,7780000,Maninagar,1734
22.904759,72.699301,8880000,Bopal,1897
22.977272,72.60343,3530000,Prahlad Nagar,681
18.914906,72.822043,35210000,Navi Mumbai-Kharghar,2494
18.470831,73.805867,21620000,Wakad,2499
18.466515,73.921239,5570000,Kharadi,632
19.074263,72.766572,30070000,Powai,1775
13.088366,80.341595,16190000,Porur,1693
13.195742,80.212658,25700000,Velachery,3214
23.144194,72.6242,13100000,Satellite,2477
12.994689,77.501446,41970000,Yelahanka,3967
18.591225,73.831301,10120000,Baner,1226
13.004517,77.757939,16510000,Hebbal,1851
12.915097,80.302971,20810000,Anna Nagar,2342
13.172452,80.311429,12070000,Adyar,1458
22.927016,72.546973,19190000,Vastrapur,3403
12.932737,80.155432,15790000,Anna Nagar,1856
19.159678,72.918485,31130000,Navi Mumbai-Kharghar,2242
18.63308,73.847558,19030000,Kharadi,2714
22.519284,88.459707,37250000,Rajarhat,5537
18.942374,72.754795,8130000,Andheri West,646
12.972129,80.1617,38970000,Porur,3353
12.968346,80.314197,5520000,OMR,723
28.57101,77.041521,15580000,Gurugram-DLF Phase 3,1648
22.531545,88.337749,29160000,Rajarhat,3446
23.111601,72.472327,8610000,Maninagar,1464
18.574322,73.88008,20110000,Wakad,1979
17.328698,78.490208,12120000,Banjara Hills,1547
22.647606,88.355189,11820000,New Town,1588
19.145506,72.936494,74220000,Powai,4758
12.923247,77.649816,21500000,Whitefield,2411
17.335634,78.33858,12610000,Kondapur,1608
18.574802,73.765428,9090000,Viman Nagar,1141
22.614115,88.360627,23840000,Jadavpur,2503
19.296336,72.856129,24020000,Vile Parle,1503
28.320515,77.436775,24720000,Ghaziabad-Indirapuram,2533
19.186646,72.788233,48440000,Navi Mumbai-Kharghar,2172
28.476674,77.301159,42640000,Dwarka,4570
22.641393,88.4574,18030000,Tollygunge,2798
13.122682,77.511596,18830000,HSR Layout,1820
23.078477,72.560278,7350000,Satellite,1484
28.485049,77.286398,16160000,Noida-Sector 62,1775
13.148623,77.518831,26450000,Sarjapur Road,3468
18.464269,73.898142,15020000,Wakad,1786
12.993616,77.52672,7550000,Electronic City,784
22.595678,88.496487,6280000,Behala,694
22.936421,72.49835,12240000,Thaltej,1972
12.987084,80.189507,36790000,T Nagar,3640
18.546283,73.917166,26790000,Hinjawadi,2626
13.038185,77.46953,15570000,Indiranagar,1878
13.072763,80.174679,7430000,Sholinganallur,1011
12.913464,80.2131,5800000,T Nagar,701
22.472837,88.342127,5470000,Salt Lake,767
18.596881,73.910874,29120000,Viman Nagar,3566
22.636528,88.392053,18180000,Rajarhat,2553
28.372296,76.999956,9130000,Faridabad-Sector 21,1090
17.535297,78.594835,14340000,Banjara Hills,1687
12.967484,80.339564,15080000,OMR,1856
22.955489,72.677581,12840000,Prahlad Nagar,2584
12.80263,77.55266,12650000,Hebbal,1257
17.51172,78.501909,27340000,Gachibowli,3125
18.595045,73.882499,26650000,Kharadi,3050
17.491237,78.333142,15080000,Banjara Hills,1752
12.955016,77.792575,30820000,Hebbal,3442
28.505115,77.378422,14600000,Gurugram-DLF Phase 3,1700
12.855376,77.757761,11990000,Hebbal,1475
12.843593,77.563304,15760000,HSR Layout,1721
17.397945,78.56252,12470000,Banjara Hills,1524
18.49096,73.863297,14330000,Wakad,1810
12.967897,80.157152,13240000,Porur,1625
12.903254,80.202687,11990000,Velachery,1468
23.104908,72.693812,14590000,Prahlad Nagar,2087
28.76661,77.426057,17160000,Ghaziabad-Indirapuram,1612
13.064478,77.502045,7880000,Hebbal,1056
12.982343,80.296049,4180000,Sholinganallur,538
28.664862,77.118751,19800000,Ghaziabad-Indirapuram,2239
18.481527,73.811538,11270000,Kharadi,1476
18.5698,73.835432,14420000,Kharadi,1178
23.143611,72.581847,10620000,Bodakdev,2127
28.750856,77.285725,47850000,Gurugram-Sector 56,4994
17.464644,78.544853,19780000,Manikonda,2393
13.182822,80.291115,25330000,Anna Nagar,2742
18.614892,73.78477,19280000,Aundh,2321
22.628467,88.470919,9950000,Behala,1182
22.648015,88.394582,36240000,Rajarhat,5530
22.957156,72.680057,3390000,Prahlad Nagar,708
18.611322,73.807399,6330000,Kharadi,754
19.119012,72.810112,59090000,Mulund,2769
28.731327,77.481984,13400000,Ghaziabad-Indirapuram,1648
19.173485,72.915235,14480000,Powai,1054
18.570628,73.824006,9340000,Hinjawadi,1253
19.157722,72.861335,22770000,Mulund,1520
18.531532,73.889957,9360000,Kharadi,1172
17.353199,78.498759,25700000,Gachibowli,3914
19.101304,72.909842,38300000,Vile Parle,2266
18.465486,73.947285,23280000,Aundh,2384
28.574333,77.410748,15250000,Noida-Sector 76,1659
12.858538,77.713528,17290000,Electronic City,1721
18.555324,73.8445,31310000,Aundh,2461
12.84901,77.502625,17620000,Whitefield,2178
17.364388,78.369251,27230000,Kukatpally,3070
22.919211,72.661977,3150000,Bopal,729
18.455112,73.874008,13020000,Baner,1402
28.471195,76.980671,13590000,Dwarka,1473
18.606339,73.81564,16200000,Kharadi,1862
28.583041,77.064631,22150000,Gurugram-Sector 56,2150
19.277627,72.753869,25110000,Andheri West,1602
22.621166,88.491616,23710000,Jadavpur,2603
23.112242,72.580943,21610000,Bopal,3458
28.510121,77.067324,12820000,Gurugram-DLF Phase 3,1502
28.455013,77.108191,8340000,Gurugram-DLF Phase 3,1017
23.140688,72.541595,10940000,Satellite,2260
13.134206,80.270219,18950000,Porur,2191
19.119257,72.832627,20630000,Vile Parle,1316
19.041034,72.823741,24820000,Bandra West,1425
12.927699,80.311923,23040000,Anna Nagar,2506
19.015782,72.902095,43610000,Vile Parle,2711
17.434809,78.424141,28960000,Gachibowli,3529
28.566707,77.357116,9460000,Ghaziabad-Indirapuram,1088
28.616562,77.468006,23480000,Noida-Sector 76,2559
13.184664,80.15286,44450000,OMR,3823
18.634591,73.873882,10860000,Kothrud,1372
12.851917,77.782481,20440000,Whitefield,2289
17.387553,78.347929,9530000,Kukatpally,1219
13.062976,77.792769,11900000,Koramangala,1457
19.193245,72.750316,37980000,Powai,2743
19.193279,72.798516,34290000,Mulund,2192
17.407077,78.561777,4780000,Banjara Hills,753
18.47759,73.849701,28060000,Aundh,2574
13.106328,80.189314,14360000,Anna Nagar,1494
23.101015,72.511225,7670000,Maninagar,1498
17.543693,78.57171,26840000,Kukatpally,3323
28.598471,77.045627,12640000,Gurugram-Sector 56,1281
17.491404,78.570476,5280000,Banjara Hills,740
12.901592,80.285293,38590000,Velachery,5507
28.603571,77.458626,24780000,Ghaziabad-Indirapuram,2571
13.147473,80.307091,20990000,Porur,2275
22.552927,88.469667,7720000,Salt Lake,1056
18.571704,73.885205,16440000,Viman Nagar,2002
13.079837,80.227269,33370000,T Nagar,3191
17.507433,78.345368,14730000,Kukatpally,2254
17.425837,78.530608,27900000,Manikonda,3142
13.121831,77.746535,10410000,Electronic City,1307
23.05035,72.642192,14530000,Satellite,2432
17.268289,78.507863,14150000,Jubilee Hills,1735
23.080574,72.479601,7320000,Bopal,1487
17.476658,78.384752,16140000,Manikonda,2283
22.515655,88.31012,13330000,Jadavpur,1686
28.713035,77.290809,9870000,Dwarka,1017
18.925368,72.91221,21090000,Thane West,1433
19.28259,72.905835,32680000,Andheri West,1609
19.217186,72.940146,23850000,Goregaon East,1400
28.759687,77.455955,18730000,Ghaziabad-Indirapuram,2282
12.925459,77.669594,23800000,HSR Layout,2931
22.936873,72.647676,13130000,Maninagar,2508
13.043973,80.310276,9250000,T Nagar,1169
28.572562,77.093274,18260000,Noida-Sector 62,2232
17.526453,78.582409,17680000,Kukatpally,2123
28.701776,77.491243,18210000,Ghaziabad-Indirapuram,2119
17.330049,78.374079,5480000,Kondapur,797
13.051536,77.778562,27150000,Marathahalli,2282
18.593283,73.834312,12690000,Viman Nagar,1389
23.111606,72.599368,12530000,Satellite,2608
28.685613,77.091264,21290000,Gurugram-DLF Phase 3,2124
17.427325,78.43719,9090000,Banjara Hills,1304
18.553383,73.814363,11380000,Viman Nagar,1571
23.120461,72.436454,2960000,Vastrapur,675
12.921159,80.261716,28300000,Velachery,3573
19.258858,72.900526,26920000,Andheri West,1865
12.891579,77.745353,16720000,Yelahanka,1613
12.981297,80.161425,11670000,OMR,1229
19.037625,72.884953,37520000,Mulund,2093
22.911492,72.409418,8320000,Bopal,1652
28.3688,77.430501,4210000,Gurugram-Sector 56,505
28.722709,77.097833,28840000,Noida-Sector 76,2935
12.951188,80.298657,25130000,Velachery,2453
18.596341,73.784013,17280000,Aundh,1926
28.364118,77.431025,24750000,Gurugram-DLF Phase 3,3101
22.488321,88.433324,18210000,Jadavpur,2664
12.977609,77.504945,12870000,HSR Layout,1227
19.085199,72.828635,25180000,Navi Mumbai-Kharghar,1603
19.184153,72.932017,16620000,Thane West,931
19.087761,72.821763,17430000,Andheri West,1135
18.643472,73.870183,10070000,Wakad,1089
19.136175,72.936695,33060000,Andheri West,2068
22.97755,72.484332,3160000,Prahlad Nagar,681
22.993253,72.491434,7310000,Satellite,1531
18.50851,73.872796,14250000,Wakad,1753
13.121165,77.552541,22390000,Indiranagar,2820
18.550191,73.897013,13680000,Kharadi,1725
18.586135,73.894841,17830000,Kharadi,2312
22.919084,72.551718,15080000,Bopal,2951
13.052863,77.53479,20740000,Sarjapur Road,2462
18.572726,73.895641,41490000,Wakad,4014
19.075168,72.945595,26440000,Vile Parle,1549
13.133483,77.675277,15900000,Hebbal,1874
19.144904,72.890255,14820000,Bandra West,849
22.576207,88.436555,3780000,Behala,618
18.647027,73.883929,8270000,Aundh,869
17.476594,78.584049,10450000,Madhapur,1139
22.589926,88.437768,3930000,Salt Lake,606
18.984714,72.921715,37300000,Mulund,2518
18.473125,73.893744,23860000,Aundh,2460
22.633709,88.37137,7380000,New Town,940
13.155016,80.349818,35070000,Adyar,3210
28.347831,77.34367,10900000,Gurugram-DLF Phase 3,1274
19.102583,72.871165,20530000,Powai,1323
12.929954,77.54568,11290000,Electronic City,1367
19.156933,72.88621,72760000,Bandra West,4621
28.5123,77.445882,12680000,Ghaziabad-Indirapuram,1554
19.01286,72.813181,45360000,Navi Mumbai-Kharghar,2221
12.966232,80.229695,15260000,Porur,1827
17.378933,78.494541,13850000,Kondapur,1753
28.542547,77.112771,17490000,Faridabad-Sector 21,1798
23.099153,72.65213,9960000,Prahlad Nagar,2171
22.485527,88.440108,4070000,Tollygunge,596
12.916199,80.347606,12770000,Adyar,1490
13.150513,80.17216,42140000,Adyar,4334
28.572002,77.308639,6150000,Noida-Sector 76,681
18.505219,73.900617,22200000,Kharadi,2073
18.590664,73.931817,32420000,Wakad,3504
28.344115,77.179072,19010000,Ghaziabad-Indirapuram,2335
18.527203,73.763067,4070000,Kothrud,570
23.097134,72.5984,3160000,Vastrapur,694
19.17014,72.860306,19520000,Vile Parle,1217
22.507067,88.410089,16380000,Behala,2319
19.032583,72.887273,24780000,Goregaon East,1699
13.101212,80.310846,6340000,T Nagar,809
28.65436,77.128099,22330000,Faridabad-Sector 21,2230
13.087166,80.170996,5470000,Sholinganallur,644
28.422728,77.47681,35780000,Noida-Sector 62,3627
12.86268,77.553648,20970000,Sarjapur Road,2255
19.280536,72.796248,21450000,Goregaon East,1599
18.634904,73.810133,16380000,Baner,2317
22.512741,88.413659,13660000,Salt Lake,1596
22.921076,72.527203,3120000,Bopal,675
22.540352,88.446269,12140000,Tollygunge,1608
19.292309,72.882505,54140000,Navi Mumbai-Kharghar,2848
28.643992,77.390086,20810000,Noida-Sector 76,2377
19.017863,72.888759,39140000,Thane West,2248
22.510826,88.400972,20660000,New Town,2637
18.460746,73.909086,14490000,Wakad,1706
18.49575,73.824044,53930000,Aundh,5429
22.644744,88.357335,12080000,Tollygunge,1687
22.971735,72.402571,12940000,Prahlad Nagar,2701
22.593562,88.476623,14250000,Behala,2017
23.10728,72.497344,2240000,Maninagar,470
22.905063,72.639819,17740000,Prahlad Nagar,3298
18.578881,73.786184,19540000,Wakad,2134
13.050406,80.332753,8180000,T Nagar,915
23.013609,72.580252,12110000,Vastrapur,2540
18.994406,72.832541,17080000,Bandra West,1197
13.018931,77.702967,23630000,Whitefield,2455
18.563183,73.824491,21350000,Kharadi,2352
23.112676,72.552444,16730000,Vastrapur,3521
22.555058,88.462792,14800000,New Town,1472
12.860474,77.578625,22190000,Electronic City,1873
22.541357,88.398836,12850000,New Town,1921
18.989335,72.853641,24310000,Vile Parle,1708
19.015036,72.778589,34880000,Powai,2489
28.450863,77.079823,22790000,Gurugram-DLF Phase 3,2731
22.542383,88.391564,13460000,Salt Lake,2033
13.031276,77.77903,42340000,Sarjapur Road,3704
17.433628,78.521477,15180000,Banjara Hills,1600
17.4203,78.304072,12150000,Banjara Hills,1440
19.183536,72.850912,18030000,Vile Parle,1199
22.518706,88.431564,8180000,Jadavpur,1061
12.810457,77.765651,11170000,Banashankari,1588
18.944425,72.787838,24990000,Thane West,1734
28.659055,77.191919,20090000,Gurugram-Sector 56,2152
13.199993,80.171844,16220000,Porur,1874
22.513801,88.455848,2910000,Salt Lake,435
18.581258,73.924008,18230000,Wakad,2171
22.566842,88.456592,19420000,Behala,2255
18.919081,72.811829,6710000,Goregaon East,526
28.593834,76.919072,20220000,Gurugram-DLF Phase 3,2307
13.193538,80.258226,16110000,Sholinganallur,1736
19.185772,72.94961,9550000,Mulund,626
13.031279,80.193639,16340000,Anna Nagar,1988
28.352945,77.167943,11640000,Gurugram-DLF Phase 3,1434
13.109564,77.785704,44720000,Hebbal,3524
12.97071,80.249457,19630000,Adyar,2456
13.164844,80.172666,14750000,Adyar,1700
22.581759,88.371579,15880000,Behala,2451
22.920329,72.589297,6580000,Satellite,1057
22.6482,88.452595,15200000,Salt Lake,1849
17.39325,78.305451,16420000,Jubilee Hills,1705
13.00578,77.797412,40460000,Yelahanka,3539
22.553417,88.376367,7240000,Behala,1071
18.617537,73.753359,19720000,Baner,1965
18.635497,73.751731,39970000,Kothrud,3776
22.497005,88.422594,7130000,Salt Lake,998
22.622341,88.35288,15290000,Behala,1843
12.946337,77.552574,3440000,Yelahanka,434
22.921095,72.597823,7300000,Thaltej,1498
12.912987,80.302366,16790000,Porur,1811
18.915547,72.886034,5650000,Mulund,439
23.075117,72.47826,9800000,Satellite,1980
28.488273,77.2052,7210000,Gurugram-DLF Phase 3,740
12.996005,80.198591,17450000,Sholinganallur,2146
12.880529,77.622156,14830000,HSR Layout,1739
28.52909,77.305272,14450000,Gurugram-DLF Phase 3,1669
13.154844,80.184237,15760000,OMR,1697
18.461494,73.913416,18130000,Viman Nagar,2168
28.604593,77.252433,6380000,Ghaziabad-Indirapuram,722
12.969329,80.180312,9850000,T Nagar,954
13.121587,77.757361,13420000,Sarjapur Road,1600
13.141349,77.788327,23790000,Koramangala,2926
13.101296,77.59372,35190000,Koramangala,3851
12.939495,80.201028,15700000,Anna Nagar,1814
18.929726,72.781932,38230000,Navi Mumbai-Kharghar,2260
22.569471,88.344672,19950000,Behala,2485
12.973908,80.321297,13160000,OMR,1692
22.616198,88.423356,9520000,Jadavpur,1349
17.341987,78.38579,11480000,Banjara Hills,1577
18.551335,73.852555,10280000,Hinjawadi,1083
22.518103,88.489732,11410000,New Town,1340
19.248049,72.760884,62680000,Bandra West,3720
22.631069,88.425965,19550000,New Town,2758
22.970106,72.49849,7130000,Prahlad Nagar,1567
22.572697,88.489072,15060000,New Town,1785
13.051512,80.194153,22350000,T Nagar,2716
22.591471,88.412438,13260000,Rajarhat,2116
18.453685,73.934037,14590000,Aundh,1422
12.906062,80.24742,13800000,OMR,1575
17.430079,78.524719,10470000,Banjara Hills,1429
12.806322,77.455336,16190000,Indiranagar,1699
18.599762,73.908934,32360000,Kothrud,2876
12.968669,77.701155,45730000,Banashankari,5311
13.04646,80.265735,17140000,OMR,2127
12.827397,77.454565,30330000,Whitefield,3233
18.620923,73.82424,13910000,Baner,1428
18.640949,73.920209,11860000,Aundh,1604
13.137263,80.263183,16900000,Porur,1865
28.679236,77.192547,7990000,Gurugram-DLF Phase 3,945
22.606936,88.358022,5440000,Rajarhat,783
28.752214,77.137817,19770000,Dwarka,2111
13.026839,80.258927,14920000,Sholinganallur,1570
22.568529,88.491674,13090000,Behala,1605
18.959497,72.92362,50490000,Goregaon East,2907
13.092328,77.724739,31050000,Sarjapur Road,2813
18.923184,72.784493,49710000,Andheri West,2391
28.56403,77.143694,31600000,Gurugram-Sector 56,2657
19.082373,72.82967,14310000,Vile Parle,865
22.933048,72.475823,2380000,Maninagar,564
23.099363,72.422362,20740000,Maninagar,3301
22.466221,88.35666,3930000,Jadavpur,576
28.592755,77.040782,29950000,Faridabad-Sector 21,3288
18.48333,73.876335,30270000,Wakad,2862
22.975643,72.626542,4170000,Satellite,929
22.53684,88.31216,4680000,Behala,672
17.273349,78.485398,9080000,Madhapur,1064
28.765392,77.301655,7510000,Noida-Sector 62,1026
19.285938,72.876257,59410000,Vile Parle,3419
28.47303,77.390493,44350000,Noida-Sector 62,4499
17.279609,78.585413,7360000,Manikonda,1065
19.006775,72.843914,36010000,Mulund,2385
17.434488,78.56532,22400000,Manikonda,2510
22.938012,72.551975,8000000,Vastrapur,1379
18.918405,72.866083,12070000,Goregaon East,846
13.049491,80.243846,7580000,Anna Nagar,883
18.974742,72.857809,25210000,Powai,2107
18.479687,73.779739,31980000,Aundh,3138
13.177415,80.277712,8850000,Adyar,1148
18.493752,73.929915,16470000,Kothrud,1651
22.604897,88.372401,11630000,Tollygunge,1501
13.114211,80.243732,15630000,OMR,1751
28.452576,77.43028,11820000,Dwarka,1547
13.009201,77.501935,19750000,Marathahalli,2095
17.444465,78.31331,11220000,Kondapur,1535
12.879334,77.573799,20080000,Hebbal,2050
13.093582,80.280467,28120000,Velachery,2734
17.404128,78.300308,5640000,Madhapur,742
28.634574,77.196452,12360000,Ghaziabad-Indirapuram,1553
19.25462,72.852506,10840000,Bandra West,631
28.577011,77.367178,9080000,Faridabad-Sector 21,1078
19.224106,72.806072,19750000,Bandra West,1354
17.463963,78.433827,10060000,Gachibowli,1155
28.653848,77.427938,8200000,Noida-Sector 62,881
17.499131,78.504508,21390000,Manikonda,2382
19.11232,72.785664,34760000,Powai,2007
18.605434,73.796367,57390000,Wakad,5449
17.336639,78.532815,15710000,Kukatpally,2109
22.51349,88.487007,22800000,Salt Lake,2843
22.615423,88.480805,15810000,Rajarhat,1870
12.957,80.270597,36610000,Sholinganallur,3091
13.077548,80.268672,21660000,Adyar,2161
28.684029,77.335899,7800000,Ghaziabad-Indirapuram,830
23.017046,72.512109,6210000,Bodakdev,1357
13.087833,77.532381,22840000,Indiranagar,2269
17.308562,78.59067,25550000,Kondapur,3065
13.036409,77.538383,21580000,Hebbal,2429
19.20248,72.88968,6840000,Thane West,469
19.217898,72.896964,65010000,Powai,4002
28.513448,76.91319,44110000,Dwarka,3459
12.933749,80.319321,7050000,T Nagar,845
12.85827,77.572826,8840000,Banashankari,1074
22.587638,88.340193,23470000,Jadavpur,3014
18.557228,73.937664,25860000,Viman Nagar,2347
